,제목,저자,출판사,출판일,가격,ISBN
63,A Visit to Java,,Outlook Verlag,20180405.0,85910,9783732665068
64,"Java in 24 Hours, Sams Teach Yourself (Covering Java 9) (Covering Java 9)",,Sams,20170924.0,45860,9780672337949
65,Java 9 with JShell,Gaston C. Hillar,Packt Publishing,20170329.0,56980,9781787282841
66,Reise nach Java,,Hansebooks,20170317.0,42180,9783743395527
67,JavaScript「超」入門,카노 스케하루,SBクリエイテ,20151128.0,32560,9784797383584
68,JavaScript 프로그래밍 (Mobile App HTML 5 jQuery),Yamada Yoshihiro,정보문화사,20150920.0,20700,9788956746395
69,Java 프로그래밍 기초 넘나들기 (안드로이드 앱 웹 IoT 개발을 위한 Java 필독서),강성수,성안당,20150910.0,26100,9788931553826
70,Easy Java 프로그래밍,이재광,컴앤북,20020130.0,15000,9788989908005
71,はじめてのJavaScript,쇼다 츠야노,秀和システム,20130528.0,36760,9784798038131
72,獨習Java サ-バサイド編 第2版,야마다 요시히로,翔泳社,20130201.0,47270,9784798130491
73,Java Media APIs,"Alejandro, Terrazas",Sams,20030101.0,0,9780672320941
74,An Introduction to Network Programming with Java: Java 7 Compatible (Java 7 Compatible),"Graba, Jan",Springer,20131216.0,121580,9781447152538
75,뇌를 자극하는 JAVA 프로그래밍,김윤명,한빛미디어,20060831.0,0,9788979143973
76,이게 진짜 Java 프로그래밍이다,김유진,영진닷컴,20131129.0,20700,9788931445756
77,JAVA를 이용한 컴퓨터 그래픽스,김성원 외,그린,20040115.0,18000,9788957270318
78,JAVA 5.0 실습중심 프로그래밍,진민,도서출판 홍릉(홍릉과학출판사),20070228.0,20000,9788972836131
79,프로그래밍과 웹 수학(HTML.JAVASCRIPT) (HTML.JAVASCRIPT),김영익,교우사,20040225.0,9500,9788981724269
80,JavaScript Bible,"Goodman, Danny",Wiley,20210101.0,44000,9780470069165
81,Essential JavaFX,"Anderson, Gail/ Anderson, Paul",Prentice-Hall,20210101.0,0,9780137042791
82,Java Server pages,,Mjp Publishers,20210701.0,56800,9788180941337
83,JAVA PROGRAMMING (이론과 실습으로 익히는),김석수,정익사,20090831.0,17000,9788935304516
84,자바가 보이는 그림책 (Java가 좋아지는 새로운 9개 관문),ANK Co.,성안당,20180910.0,15300,9788931555707
85,Java Programming,심재연,연두에디션,20180620.0,23760,9791188831081
86,Java Programming (아이디어 구현 중심),이병승,정보문화사,20150814.0,27000,9788956746425
87,Java Illuminated (An Active Learning Approach),Julie Anderson^Herve Franceschi,Jones & Bartlett Learning,20200201.0,48000,9781284140996
88,Learn Java 17 Programming (Learn the fundamentals of Java Programming with this updated guide with the latest features),,Packt Publishing Limited,20220729.0,50100,9781803241432
89,JAVA PROGRAMMING,금영욱^조정길,북스홀릭,20101130.0,0,9788994393186
90,Java Foundations,John Lewis^Peter DePasquale^Joe Chase,Pearson,20170301.0,46450,9781292025483
91,Java Programming,,Course Technology Ptr,20180329.0,358780,9781337397070
92,Java for Dummies,,For Dummies,20170320.0,38730,9781119235552
93,해킹 방어를 위한 JAVA 시큐어코딩 (실무에 바로 적용하는),김영숙,오픈이지북스,20170303.0,0,9791195334247
94,해킹 방어를 위한 JAVA 시큐어코딩 (실무에 바로 적용하는),김영숙,오픈이지,20160420.0,0,9791195334230
95,JAVA PROGRAMMING (게임을 즐기면서 배우는 자바 입문서),임동혁,북스홀릭,20100625.0,0,9788994393049
96,Java Performance,"Hohensee, Paul",Addison-Wesley Professional,20110930.0,69000,9780137142521
97,Beginning Java 7,"Friesen, Jeff",Apress,20111101.0,64210,9781430239093
98,Head First Java 반양장,,O&#39;Reilly Media,20050216.0,89150,9780596009205
99,Flex 3 with Java,,Packt Publishing,20090630.0,44140,9781847195340
0,Thinking in Java,"Eckel, Bruce",Prentice Hall Ptr,20060203.0,152790,9780131872486
1,Java Programming,이우진,글로벌,20110725.0,18000,9788955026030
2,Java 7 : Programming,Sarang Poornachandra,McGraw-Hill Osborne,20120120.0,44100,9780071633604
3,Formal Software Development: From VDM to Java (From Vdm to Java),"Charatan, Quentin",Palgrave Macmillan,20030909.0,130410,9780333992814
4,On to Java 2 반양장,"Winston, Patrick Henry/ Narasimhan, Sundar",Addison-Wesley,20010601.0,141340,9780201725933
5,JAVA PROGRAMMING (자바입문 개발자들을 위한 GUIDE BOOK),임동혁,다올미디어,20110515.0,0,9788996629702
6,Java Ee 7 First Look,,Packt Publishing,20131122.0,44140,9781849699235
7,Java Demystified,,Osborne/McGraw-Hill,20040501.0,37150,9780072254549
8,Java Illuminated (An Active Learning Approach),,Jones & Bartlett Publishers,20140915.0,48000,9781284045314
9,Java Programming (From Problem Analysis to Program Design),,Course Technology,20070223.0,38000,9781423901358
10,Java Programming (Introductory Concepts And Techniques),,Cengage Learning,20050812.0,200550,9781418859831
11,Java Illuminated (An Active Learning Approach),,Jones & Bartlett Publishers,20110118.0,259300,9781449632014
12,Decompiling Java,,Springer,20140113.0,89690,9781430254690
13,Beginning Javafx,,Springer-Verlag New York Inc,20101029.0,57310,9781430271994
14,Java Illuminated (An Active Learning Approach),,Jones & Bartlett Publishers,20110121.0,226550,9781449632021
15,Java Made Simple,,Elsevier Science,20020516.0,53740,9780750653398
16,JAVA PROGRAMMING (이론과 실습 중심),신현정,명진,20100720.0,19000,9788993951684
17,Java for Android,,Brainysoftware,20140815.0,38690,9780992133030
18,난 정말 JAVA를 공부한 적이 없다구요,윤성우,오렌지미디어,20090812.0,0,9788996094029
19,Power JAVA Compact,천인국,인피니티북스,20180227.0,24300,9791185578354
21,Java and Xslt 반양장,"Burke, Eric M.",O&#39;Reilly,20210101.0,0,9780596001438
23,Absolute Java 반양장,"Savitch, Walter",Pearson Education Corporate,20210101.0,0,9780136083825
24,Java 14 Programming,,LAP Lambert Academic Publishing,20201025.0,156680,9786202917681
25,Playing with Java (처음 만나는 자바 프로그래밍),창병모^우균,교보문고,20101215.0,24250,9788994464411
26,JAVA 14 Programming,이동춘,북스홀릭퍼블리싱,20200901.0,0,9791162890271
27,The History of Java,,Legare Street Press,20210909.0,48110,9781014019028
28,인터랙션디자인을 위한 Java Script,이길배,사이버북스,20211117.0,13500,9791191857467
29,네트워크 프로그래밍 (TCP/IP 기초와 JAVA /C#을 활용한),장춘서,카오스북,20140801.0,22500,9788998338428
30,한권으로 끝내는 실무 Java 웹 개발서 (실전 개발을 위한 단계별 실습서),김정현,남가람북스,20190127.0,28800,9791189184025
31,JavaScript 실무 프로그래밍 (Ajax 대응),김은옥,삼양미디어,20100225.0,31500,9788958971870
33,JavaScript가 보이는 그림책 (국내 최초 그림으로 배우는 프로그래밍 입문서),"ANK Co., Ltd.",성안당,20180228.0,15300,9788931555332
34,Java for Beginner,황희정,한빛아카데미,20140128.0,0,9788998756796
35,JAVA 언어로 배우는 디자인 패턴 입문 (개정판),유키 히로시,영진닷컴,20080501.0,22500,9788931436914
36,순서도로 배우는 JavaScript (s/w교육 Only One 03),김종훈,다올미디어,20170105.0,15300,9788997587230
37,The Java Workshop,,Packt Publishing,20191031.0,68850,9781838986698
38,JavaScript jQuery (Active한 웹콘텐츠 완성을 위한),강양원,북스홀릭퍼블리싱,20121210.0,20700,9788996931140
39,Java Fundamentals,,Packt Publishing,20190308.0,51630,9781789801736
40,Java Ee 8 and Angular,Padmanabhan Prashant,Packt Publishing,20180116.0,37000,9781788291200
41,"Java프로그래밍(1학기, 워크북포함)",김희천,한국방송통신대학교출판문화원,20170125.0,17200,9788920020346
42,JavaScriptフレ-ムワ-ク入門,쇼다 츠야노,秀和システム,20160928.0,36760,9784798047843
43,JAVA의 정석(2ND EDITION) (2nd Edition),남궁성,도우출판,20100120.0,0,9788995379493
44,Java Web Services (Up and Running),"Kalin, Martin (CON)",O&#39;Reilly Media,20090201.0,51990,9780596521127
45,Java Data Objects,"Jordan, David",O&#39;Reilly,20100601.0,59430,9780596002763
47,Blue Pelican Java,"Cook, Charles E.",Virtualbookworm.com Publishing,20130320.0,75660,9781589397583
48,Absolute Java 반양장,"Savitch, Walter",Addison-Wesley,20050401.0,0,9780321330246
49,The Java Tutorial (A Short Course on the Basics),"Zakhour, Sharon",Addison-Wesley Professional,20130227.0,71340,9780132761697
50,Monday Morning Musings (Java for the Soul),,AuthorHouse,20120419.0,25730,9781468573657
52,Expert JavaScript,,Apress,20131130.0,71340,9781430260974
53,"Java, 7/e : How to Program","Deitel, P. J./ Deitell, H. M.",Prentice-Hall,20210101.0,0,9780136053064
54,명품 JAVA Programming (귀로 배우는 자바가 아니라 눈으로 몸으로 배우는 자바강좌),황기태^김효수,생능출판,20180601.0,28000,9788970509471
55,Java For Beginners 2022 (The Best Guide to Start Coding in Java Immediately),,Massimo Marco Ettore Dubini,20220302.0,61960,9781803343358
56,Runtime Verification (A Hands-On Approach in Java),,Springer International Publishing AG,20220713.0,91870,9783031092664
57,C & JAVA 프로그래밍 입문 2 (이렇게 하면 나도 프로그램을 잘 만들 수 있다),안병진,삼양애드,20121001.0,22500,9788997399062
58,C & JAVA 프로그래밍 입문.1 (이렇게 하면 나도 프로그램을 잘 만들 수 있다),안병진,삼양애드,20120220.0,20700,9788997399031
59,Getting Start Java (자바의 기초부터 활용까지 알차게 담았다!),김영아,구민사,20160910.0,27000,9791158132668
60,차세대 웹 프로그래밍 (HTML5+CSS3+JavaScript),홍성용,한빛아카데미,20170730.0,24180,9791156643302
61,자바만 잡아도 (기초를 탄탄히 세우는 Java 프로그래밍),김병만,카오스북,20170830.0,26460,9791187486077
62,JavaFX Programming,김태용,한산,20170130.0,22000,9791187555032
63,South by Java Head,,HarperCollins,20200414.0,23760,9780008369941
65,Java in Easy Steps,,In Easy Steps Ltd,20190825.0,23760,9781840788730
66,명품 JAVA Programming (개정3판),황기태^김효수,생능출판,20170816.0,0,9788970509266
67,명품 JAVA Programming (개정판),황기태^김효수,생능출판,20130207.0,0,9788970507644
68,JAVA for Beginners,,LAP Lambert Academic Publishing,20180622.0,130860,9786139860555
69,HTML5 웹 프로그래밍 (CSS3+JavaScript와 함께 하는),조동영,북스홀릭퍼블리싱,20180827.0,24300,9791162890059
70,Java Data Analysis,,Packt Publishing,20170915.0,86070,9781787285651
71,JavaScript本格入門 改訂新版,야마다 요시히로,技術評論社,20161128.0,39130,9784774184111
72,JAVA 프로그래밍 면접 이렇게 준비한다,노엘 마크엄,한빛미디어,20150201.0,0,9788968481529
73,Making Java Groovy,,Manning Publications,20130927.0,64210,9781935182948
74,JavaFX for Dummies,,For Dummies,20141010.0,44500,9781118385340
75,Murach’s Java SE 6,,Mike Murach & Associates,20070501.0,78020,9781890774424
76,Spiritual Java 반양장,"Bill Johnson^Johnson, Beni^Vallotton, Kris",Destiny Image Publishers,20120222.0,22880,9780768432855
77,South by Java Head,,Mehta Publishing House,20060101.0,46460,9788177666106
78,Java: Just in Time,,College Publications,20101217.0,47340,9781848900257
79,Disability in Java,,KS OmniScriptum Publishing,20130531.0,144630,9783659163418
80,Java by Dissection,,Lulu Press,20060830.0,54890,9781411652385
81,이렇게 하면 나도 프로그램을 잘 만들 수 있다 (C & JAVA 프로그래밍 입문 3),김석현,삼양애드,20130701.0,22500,9788997399130
82,"Java for Web Development (Create Full-Stack Java Applications with Servlets, JSP Pages, MVC Pattern and Database Connectivity)",,BPB Publications,20220312.0,56730,9789355511430
83,Modular Java(모듈라 자바) (OSGi와 스프링을 활용한 자바 모듈화 프로그래밍),크레이그 월즈,에이콘출판,20110930.0,23400,9788960772359
84,그림으로 배우는 Java Programming (Java 8 개발 환경에 대응하는 최신 개정판),Mana Takahashi,영진닷컴,20171010.0,16200,9788931456738
85,JPA 프로그래밍 입문 (Java Presistence API),최범균,가메,20170531.0,22500,9788980782901
87,Fundamentos de Java,,Sciencia Scripts,20200507.0,74030,9786200957870
88,iOS 앱 개발 트레이닝 (HTML5 CSS3 JavaScript),크리스토퍼 레이온,정보문화사,20120713.0,14400,9788956745671
89,안드로이드 프로그래밍 (JAVA부터 시작하는 안드로이드 프로그래밍),우재남^이복기,한빛아카데미,20140220.0,0,9791156641018
93,HTML JAVASCRIPT CSS (체계적인 웹 프로그래밍 입문 완벽 대비서),최명복,북스홀릭,20100715.0,0,9788994393063
94,HTML+CSS+JAVASCRIPT,박종훈,21세기사,20020131.0,15300,9788984680654
96,JavaScript jQuery 입문 (jQuery 1.7 jQuery Mobile 1.0 포함),윤인성,한빛미디어,20111214.0,0,9788979148749
97,초보자를 위한 JavaScript 200제,고재도,정보문화사,20190310.0,22500,9788956748245
98,JavaScript Cookbook (2nd Edition),셸리 파워즈,교학사,20160810.0,29700,9788909194921
0,Advanced JavaScript,,Packt Publishing,20190131.0,60230,9781789800104
1,Mastering Javafx 10,Sergey Grinev,Packt,20181001.0,29000,9781788293822
3,Java 9 for Programmers,,Pearson P T R,20170710.0,89150,9780134777566
4,Murach’s JavaScript,,Mike Murach & Associates,20151001.0,77800,9781890774851
5,웹 프로그래밍 입문 (XHTML CSS2 JAVASCRIPT),김형철,한빛미디어,20110627.0,0,9788979148329
6,Java Program Design,,McGraw-Hill Higher Education,20040601.0,20000,9780071192552
7,JavaScript & jQuery (The Missing Manual),"McFarland, David Sawyer",Pogue Press,20111102.0,52330,9781449399023
8,Java 5 Illuminated 반양장,"Anderson, Julie/ Franceschi, Herve",Jones & Bartlett,20050228.0,0,9780763716677
9,Pieni Java 8 -kirja,,Books on Demand,20140911.0,68010,9789522869968
11,Agile Java(792) 반양장,Langr,Prentice Hall,20130425.0,0,9780131482395
12,Taming Java Threads,"Hollub, Allen",Apress,20000501.0,57000,9781893115101
14,From Java to C# 반양장,"Mok, Heng Ngee",Addison-Wesley,20030101.0,26250,9780321136220
15,Beginning Java Ee 7,,Apress,20130515.0,99920,9781430246268
16,Programming in Java,,Oxford University Press,20140109.0,32980,9780198094852
17,JavaScript Security,,Packt Publishing,20141123.0,30222,9781783988006
19,Making Sense of Java,"Simpson,B.",Prentice Hall,20210101.0,21900,9780132632942
21,Java Programming 반양장,"Wigglesworth, Joe/ McMillan, Paula",Thomson Learning,20210101.0,0,9780619159689
22,C&JAVA 실무 프로그래밍: 초급편,하준호,아우룸,20170621.0,27000,9791187171577
23,Introduction to Java,,LAP Lambert Academic Publishing,20200624.0,141180,9786202672818
24,JVM Performance Optimizing 및 성능분석 사례 (Java Virtual Machine),류길현,엑셈,20170910.0,25200,9791188427024
26,Java Parables Volume 1 (OOP in a nutshell.),,Pamela Osakwe,20210719.0,60230,9781916207837
27,Java Programming Basic (재미있게 배워보는 Java 언어 기초의 모든 것),Mana Takahashi,영진닷컴,20150430.0,14400,9788931448283
28,Java Coding Problems,,Packt Publishing,20190923.0,86070,9781789801415
29,Java EE 8 Microservices,,Packt Publishing,20181228.0,77460,9781788475143
30,How JavaScript Works,,Virgule-Solidus LLC,20181018.0,86080,9781949815016
32,A Jaunt Through Java,,Hansebooks,20170419.0,55950,9783744798105
33,Beginning JavaScript,,Wrox Press,20150225.0,66800,9781118903339
34,Introduction to Computer Graphics: Using Java 2D and 3D (Using Java 2D and 3D),"Klawonn, Frank",Springer,20120820.0,71840,9781447127321
35,Decompiling Java 반양장,"Nolan, Godfrey",Springer,20040802.0,0,9781590592656
36,Java for Programmers,"Deitel, Paul J.^Deitel, Harvey M.",Prentice Hall,20110418.0,78360,9780132821544
37,Pro Java 7 Nio.2 반양장,"Leonard, Anghel",Springer-Verlag,20111231.0,72010,9781430240112
38,明解Javaによるアルゴリズムとデ-タ構造,시바타 보요,ソフトバンククリエイティブ,20110807.0,31510,9784797345230
39,Java for Dummies 반양장,"Burd, Barry",For Dummies,20120210.0,0,9780470371732
40,Java Power Tools 반양장,"Smart, John/ O&#39;Reilly & Associates (COR)",Oreilly & Associates,20090620.0,0,9780596527938
41,The Religion of Java,"Geertz, Clifford",University of Chicago Press,20140710.0,71770,9780226285108
42,A Shadow Falls (In the Heart of Java),"Brandt, Nick/ Goldberg, Vicki (FRW)/ Singer, Peter",Faber & Faber,20090901.0,21690,9780571235865
43,Java Ee 7: The Big Picture,,McGraw-Hill/Osborne Media,20141001.0,65020,9780071837347
45,HTML JAVA SCRIPT CSS,최규석,GLOBAL,20110824.0,0,9788955026108
46,Jxta: Java P2P Programming (Java P2P Programming),,Sams,20020301.0,59430,9780672323669
47,"Java, 7/e : How to Program 반양장","Deitel, P. J./ Deitell, H. M.",Prentice-Hall,20210101.0,0,9780132222204
48,Across The Equator (A Holiday Trip In Java),,Alpha Editions,20210520.0,14350,9789354593956
50,자바 9 모듈화(Java 9 Modularity) (Java 9에서 모듈형 애플리케이션을 작성하는 데 필요한 패턴과 사례를 설명),샌더 맥,터닝포인트,20180917.0,22500,9791161340296
51,JSP(Java Server Page) (이해하기 쉬운 예제 중심),안용화,구민사,20140630.0,17100,9788970749402
52,"JavaScript + jQuery 입문 (ECMAScript 5/6, jQuery 3.X 대응)",윤인성,한빛미디어,20170501.0,28800,9788968483554
53,The Joy of JavaScript,,Manning Pubns Co,20200106.0,65230,9781617295867
54,2020 시나공 정보처리산업기사 실기 (C와 JAVA의 기본 + 알고리즘 해법 + 최신기출문제),한기준,길벗,20200106.0,27900,9791165210052
55,Die Fossilen von Java (Auf Grund einer Sammlung von R. D. M. Verbeek und von anderen),,Hansebooks,20170210.0,44590,9783744603805
56,Foundations of 3d Graphics Programming (Using Jogl and Java3d),,Springer-Verlag New York Inc,20160823.0,146720,9781447168300
57,"HTML, CSS와 JavaScript 에센스",,홍릉과학출판사,20081231.0,19000,9788972837206
59,Smashing Node.JS (JavaScript Everywhere),"Rauch, Guillermo",John Wiley & Sons Inc,20120831.0,43420,9781119962595
60,The Design and Implementation of Multimedia Software (With Examples in Java),David Bernstein,Jones & Bartlett Publishers,20110101.0,10000,9780763778125
61,Java 3d Api Jump-Start 반양장,"Walsh, Aaron E./ Derringer, Doug/ Gehringer, Doug",Prentice-Hall,20010801.0,0,9780130340764
62,Using Jruby (Bringing Ruby to Java),"Nutter, Charles O.;",Pragmatic Bookshelf,20101115.0,45560,9781934356654
64,Java Web Services 반양장,"Chappell, David A.",O&#39;Reilly,20020301.0,0,9780596002695
65,Java SE8 for Programmers,Prentice Hall,Prentice Hall,20140330.0,78000,9780133891386
66,Indesign Cs5 JavaScript,"Gamble, Grant",Createspace,20131223.0,50850,9781463667443
67,Foundations of 3d Graphics Programming : Using Jogl And Java3d 반양장 (Using JOGL and Java3D),"Chen, Jim X./ Wegman, Edward J.",Springer,20080923.0,172890,9781848002838
68,"Introduction to Engineering Programming: In C, MATLAB and Java (In C, Matlab and Java)",,John Wiley & Sons,19990215.0,254060,9780471001164
69,Big Java Late Objects,,Wiley,20120201.0,139190,9781118129425
70,Programming With Java (A Multimedia Approach),,Jones & Bartlett Learning,20110602.0,331640,9781449638610
71,JavaScript by Example,,Prentice Hall,20100528.0,65110,9780137054893
72,Single Page Web Applications: JavaScript End-To-End (JavaScript End-To-End),,Manning Publications,20130927.0,73380,9781617290756
73,Bluetooth for Java 반양장,"Hopkins, Bruce/ Antony, Ranjith",Springer,20210101.0,72410,9781590590782
74,Quicktime For Java 반양장,"Adamson, Chris",Oreilly & Associates,20210101.0,0,9780596008222
75,Core Java Data Objects,"Tyagi, Sameer",Prentice-Hall,20210101.0,22500,9780131407312
76,HandBook to JavaScript,,LAP Lambert Academic Publishing,20201006.0,125690,9786202919227
77,Core Java Fundamentals,,LAP Lambert Academic Publishing,20200511.0,105030,9786202554091
78,Kern Java Fundamentals,,Sciencia Scripts,20200507.0,74030,9786200957948
79,Java Programming 입문 마스터,이태동,북스홀릭퍼블리싱,20210302.0,31500,9791162890349
80,Across The Equator (A Holiday Trip In Java),,Astral International Pvt. Ltd.,20190610.0,10320,9789353421212
81,The Java Module System,,Manning Pubns Co,20190606.0,81540,9781617294280
82,Quadernet JavaScript 1 (Desenvolupament Web a Entorn Client. 99 Pr?ctiques i Exercicis o M?s.),,Lulu Press,20190513.0,35770,9780244463328
83,Java EE 8 High Performance,,Packt Publishing,20180130.0,86070,9781788473064
84,Spring入門 改訂新版 (Javaフレ-ムワ-ク.より良い設計とア-キテクチャ),하세가와 유이치^토키 코헤이^오오노 와타루,技術評論社,20170614.0,49900,9784774182179
85,JavaScript Concurrency,Adam Boduch,Packt Publishing,20160701.0,33000,9781785889233
86,Starting Out with Java (From Control Structures Through Data Structures),,Addison-Wesley Professional,20150323.0,249870,9780134038179
87,"Objektinis programavimas (teorija, Java, Android)",,Lulu Press,20120920.0,119440,9781300204503
88,Building Java Programs (A Back to Basics Approach),,Addison-Wesley Professional,20130311.0,176170,9780133451023
89,Spring3入門 (Javaフレ-ムワ-ク.より良い設計とア-キテクチャ),토키 코헤이^오오노 와타루^하세가와 유이치,技術評論社,20121106.0,51210,9784774153803
90,Making Music with Java,,Lulu.com,20090517.0,49840,9781409281337
91,Big Java: Late Objects,,John Wiley & Sons,20120201.0,217400,9781118087886
92,Scjd Exam with J2se 5 (Expert’s Voice in Java),,Apress,20050829.0,81540,9781590595169
93,Building Java Programs,"Reges, Stuart",Addison-Wesley,20070216.0,0,9780321382832
94,TCP/IP Sockets in Java (Practical Guide for Programmers),,Morgan Kaufmann,20080215.0,35910,9780123742551
95,알기 쉽게 해설한 JAVA 7th + Workbook,김충석,이한출판사,20110201.0,23000,9788982417191
96,Java Security Handbook,"Jaworski, Jamie/ Perrone, Paul/ Chaganti, Venkata",Sams,20000901.0,0,9780672316029
97,"Java Security, 2/E 반양장","Oaks, Scott",O&#39;Reilly,20010501.0,0,9780596001575
98,"Absolute Java, 3/e 반양장","Savitch, Walter",Addison-Wesley,20070315.0,0,9780321487926
99,C# for Java Developers,"Freeman, Adam",Microsoft Press,20020914.0,74290,9780735617797
0,Java & XML for Dummies,,John Wiley & Sons,20020705.0,51990,9780764516580
1,JavaScript Demystified,,McGraw-Hill/Osborne Media,20050501.0,37150,9780072261349
2,Building Java Programs,,Pearson Group,20130613.0,98850,9780273793335
3,The Case of Kinolo Java,,Austin Macauley,20200630.0,20560,9781528942423
4,자바 최적화(Optimizing Java) (가장 빠른 성능을 구현하는 검증된 10가지 기법),벤저민 J. 에번스,한빛미디어,20190429.0,35100,9791162241776
5,Peeps at Many Lands: Java.,,Legare Street Press,20210909.0,49840,9781013301001
6,Peeps at Many Lands: Java.,,Legare Street Press,20210909.0,29180,9781013316111
7,"Effective Java(이펙티브 자바) (최신 자바 7,8에 대한 주석 수록)",조슈아 블로크,인사이트,20140822.0,28800,9788966261161
8,The JavaScript Workshop,,Packt Publishing,20191128.0,68850,9781838641917
9,Professional JavaScript,,Packt Publishing,20190930.0,68850,9781838820213
10,"Singapur, Malacca, Java",,Outlook Verlag,20180920.0,103130,9783734010859
11,Java Software Solutions,,Pearson,20170220.0,247480,9780134462028
12,Java Testing with Spock,,Manning Publications,20160331.0,73380,9781617292538
13,JAVA 웹서비스 구축(Second Edition) (EJB 3.1부터 클라우드 컴퓨팅까지),황세규,도서출판 홍릉(홍릉과학출판사),20130410.0,0,9788997570829
14,Big Java: Early Objects,,John Wiley & Sons,20130104.0,224200,9781118431115
16,Objects First with Java,"Barnes, David J.",Pearson Higher Education,20110930.0,141130,9780132835541
18,C# For Java Programmers,,syngress,20020601.0,56780,9781931836548
19,EclipseではじめるJavaフレ-ムワ-ク入門,쇼다 츠야노,秀和システム,20101101.0,36760,9784798027821
20,Java How to Program 반양장,"Deitel, Harvey M./ Deitel, Paul J.",Prentice-Hall,20010801.0,0,9780130341518
21,Teach Yourself Java 반양장,"O&#39;Neil, Joseph/ Osborne, O&#39;Neil",Osborne,19980901.0,66870,9780078825705
22,Java Security Solutions,,John Wiley & Sons,20020801.0,111460,9780764549281
24,The History of Java; Vol. 1,,Legare Street Press,20210910.0,49840,9781015171633
25,The History of Java; Vol. 1,,Legare Street Press,20210909.0,68780,9781013872778
26,맛있는 MongoDB (JavaScript와 함께하는 NoSQL DBMS),정승호,비제이퍼블릭,20191227.0,25200,9791190014687
27,JavaScript in Easy Steps,,In Easy Steps,20200228.0,23760,9781840788778
28,Clean Code in JavaScript,"Padolsey, James",Packt Publishing,20200117.0,60230,9781789957648
29,HTML5 & CSS & JavaScript,최옥경,북스홀릭퍼블리싱,20190222.0,13500,9791162890127
30,HTML5 JavaScript Summary (실무개발자가 콕 집어 풀어 쓴),강상균,디지털북스,20120510.0,24300,9788960880993
31,JavaScript: The New Toys (The New Toys: Website Associated With Book),"Crowder, T. J.",Wrox Pr Inc,20190911.0,59450,9781119367956
32,JavaScript for Web Warriors,,Cengage Learning,20210818.0,287010,9780357638002
33,An Easy Approach to JAVA,,LAP Lambert Academic Publishing,20190206.0,148070,9786139449927
34,Learning Java with Games,,Springer-Verlag New York Inc,20181127.0,130480,9783319728858
35,Java in Two Semesters 반양장,Charatan,McGraw-Hill,20210101.0,75160,9780077108892
37,"Java, Indonesia and Islam","Woodward, Mark",Springer Verlag,20210101.0,277290,9789400700550
38,Java 9 Dependency Injection,,Packt Publishing,20180426.0,77460,9781788296250
39,UML for Java Programmers,,Prentice Hall,20030501.0,91660,9780131428485
40,Cuadernillo JavaScript 2 (Desarrollo Web en Entorno Cliente de una  Calculadora),,"Lulu Press, Inc.",20171118.0,28310,9780244641528
41,JAVA 프로그래밍: Essential Course,김충석,앤아이컴즈,20160301.0,0,9791195713530
42,The JavaScript Adventure,,Lulu.com,20150607.0,34410,9781329066175
43,"Coding JavaScript Basics (Expert Advice, Made Easy)",,Flame Tree Publishing,20150722.0,16910,9781783614189
44,Java Servlet Programming,,O&#39;Reilly Media,20130912.0,74290,9780596000400
45,안드로이드 웹앱 (with HTML CSS JavaScript),조나단 스타크,한빛미디어,20110729.0,0,9788979148299
46,MySQL and Java Developer’s Guide (Java Open Source Library),"Matthews, Mark",John Wiley & Sons,20030201.0,74300,9780471269236
47,Enterprise Java with UML,Arrington,John Wiley & Sons,20030601.0,104030,9780471267782
48,C++ for Java Programmers,"Weiss, Mark Allen",Prentice Hall,20031001.0,195730,9780139194245
49,"XML, XSLT, Java, and JSP (A Case Study in Developing a Web Application)","Rockwell, Westy",New Riders Publishing,20010701.0,29700,9780735710894
50,JavaScript in Easy Steps,In Easy Steps,In Easy Steps,20130226.0,19530,9781840785708
51,JAVA 프로그래밍 Essential Course,김충석,이한미디어,20140302.0,0,9788982418082
52,Developing Java Software,,John Wiley & Sons,20051216.0,118810,9780470090251
53,Java Development on PDAs (Building Applications for Pocket PC and Palm Devices),,Addison-Wesley,20030604.0,32000,9780201719543
54,Eclipse3ではじめるJavaフレ-ムワ-ク入門,쇼다 츠야노,秀和システム,20060310.0,36760,9784798012568
55,On the Subject of &#34;Java&#34;,,Longleaf Services on behalf of Cornell University,20120203.0,86080,9780801426728
56,Arquitectura Java Solida,,Lulu.com,20121102.0,60170,9781291167665
57,Jakarta EE for Java Developers (Build Cloud-Native and Enterprise Applications Using a High-Performance Enterprise Java Platform),,BPB Publications,20211216.0,56730,9789355510082
58,"All in One Java 애플리케이션 개발 (Spring, Hibernate, MyBatis를 활용한)",전병선,와우북스,20141222.0,31500,9788994405223
59,자바 프로그래밍 Java Programming (어려운 자바 쉽게 공부하기 자바 최고의 멘토가 전하는 학습 노하우),오정원,혜지원,20130220.0,21600,9788983797773
60,262가지 문제로 정복하는 코딩 인터뷰 in Java,아드난 아지즈^쭝시엔 리^아미트 프라카시,인사이트,20211001.0,31500,9788966263196
61,THINKING JAVA PROGRAMMING,서명호,컴스페이스,20070720.0,27000,9788992376280
62,Learn Java 12 Programming,,Packt Publishing,20190430.0,48700,9781789957051
63,Learning Wireless Java 반양장,"Mohmoud, Qusay H./ Mohmoud, H. Qusay",Oreilly & Associates,20210101.0,0,9780596002435
64,Java 11 and 12 - New Features 반양장,"Gupta, Mala",Packt Publishing,20190327.0,24000,9781789133271
